lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover
0000000,0000200,0000150,0001013,0004028,0004709,0004067,0000009,001024,001,000,00000008,01,004,002,016,016
0000000,0002207,0000571,0001222,0005751,0006582,0005801,0001226,001024,001,000,00000008,01,004,002,016,016
0000000,0000340,0000170,0001016,0004168,0004889,0004217,0000039,001024,002,000,00000008,01,004,002,016,016
0000000,0001995,0000551,0001232,0005821,0006492,0005841,0001024,001024,002,000,00000008,01,004,002,016,016
0000000,0000350,0000170,0001016,0004178,0004899,0004218,0000032,001024,003,000,00000008,01,004,002,016,016
0000000,0001978,0000551,0001229,0005820,0006503,0005840,0001012,001024,003,000,00000008,01,004,002,016,016
0000000,0001005,0000170,0001015,0002545,0002996,0002505,0000009,001024,000,001,00000008,01,004,002,016,016
0000000,0001889,0000511,0001136,0005721,0006723,0005961,0000897,001024,000,001,00000008,01,004,002,016,016
0000000,0001006,0000170,0001016,0003928,0004659,0003967,0000009,001024,001,001,00000008,01,004,002,016,016
0000000,0002002,0000571,0001187,0005901,0006713,0005941,0001009,001024,001,001,00000008,01,004,002,016,016
0000000,0001009,0000171,0001018,0004158,0004869,0004198,0000040,001024,002,001,00000008,01,004,002,016,016
0000000,0001752,0000551,0001212,0005951,0006622,0005961,0000783,001024,002,001,00000008,01,004,002,016,016
0000000,0001009,0000170,0001018,0004168,0004869,0004208,0000039,001024,003,001,00000008,01,004,002,016,016
0000000,0001759,0000551,0001210,0005941,0006612,0005961,0000787,001024,003,001,00000008,01,004,002,016,016
0000000,0001002,0000170,0001012,0002275,0002785,0002265,0000009,001024,000,002,00000008,01,004,002,016,016
0000000,0001600,0000511,0001099,0005451,0006522,0005651,0000615,001024,000,002,00000008,01,004,002,016,016
0000000,0000191,0000041,0001012,0004038,0004709,0004068,0000009,001024,001,002,00000008,01,004,002,016,016
0000000,0002254,0000571,0001225,0005750,0006583,0005761,0001276,001024,001,002,00000008,01,004,002,016,016
0000000,0000241,0000170,0001013,0004177,0004909,0004228,0000033,001024,002,002,00000008,01,004,002,016,016
0000000,0002032,0000551,0001228,0005811,0006502,0005851,0001065,001024,002,002,00000008,01,004,002,016,016
0000000,0000250,0000170,0001013,0004167,0004899,0004208,0000040,001024,003,002,00000008,01,004,002,016,016
0000000,0002034,0000551,0001234,0005801,0006493,0005841,0001066,001024,003,002,00000008,01,004,002,016,016
0000000,0000180,0000030,0001005,0005080,0005731,0005220,0000011,001024,000,000,00000128,01,004,002,016,016
0000000,0001753,0000461,0001140,0010420,0010831,0010550,0000763,001024,000,000,00000128,01,004,002,016,016
0000000,0000171,0000030,0001005,0004589,0005370,0004739,0000009,001024,001,000,00000128,01,004,002,016,016
0000000,0001990,0000501,0001156,0008987,0009778,0009207,0001010,001024,001,000,00000128,01,004,002,016,016
0000000,0000171,0000030,0001005,0004698,0005371,0004759,0000042,001024,002,000,00000128,01,004,002,016,016
0000000,0001395,0000391,0001174,0008826,0009508,0009047,0000442,001024,002,000,00000128,01,004,002,016,016
0000000,0000171,0000030,0001005,0004699,0005380,0004769,0000043,001024,003,000,00000128,01,004,002,016,016
0000000,0001394,0000390,0001173,0008806,0009508,0009048,0000442,001024,003,000,00000128,01,004,002,016,016
0000000,0000180,0000030,0001007,0006963,0007644,0007084,0000015,001024,000,001,00000128,01,004,002,016,016
0000000,0001538,0000420,0001116,0014266,0014727,0014337,0000543,001024,000,001,00000128,01,004,002,016,016
0000000,0000180,0000150,0001007,0004659,0005440,0004859,0000010,001024,001,001,00000128,01,004,002,016,016
0000000,0001140,0000421,0001070,0011662,0012233,0011863,0000149,001024,001,001,00000128,01,004,002,016,016
0000000,0000171,0000030,0001006,0004999,0005711,0005109,0000047,001024,002,001,00000128,01,004,002,016,016
0000000,0001147,0000331,0001109,0011130,0011733,0011472,0000208,001024,002,001,00000128,01,004,002,016,016
0000000,0000171,0000030,0001006,0005009,0005710,0005110,0000047,001024,003,001,00000128,01,004,002,016,016
0000000,0001148,0000331,0001111,0011051,0011762,0011532,0000211,001024,003,001,00000128,01,004,002,016,016
0000000,0000180,0000030,0001008,0007664,0008336,0007774,0000019,001024,000,002,00000128,01,004,002,016,016
0000000,0001468,0000401,0001111,0016180,0016461,0016210,0000470,001024,000,002,00000128,01,004,002,016,016
0000000,0000180,0000031,0001007,0005360,0006152,0005611,0000010,001024,001,002,00000128,01,004,002,016,016
0000000,0001124,0000391,0001074,0012894,0013725,0013646,0000142,001024,001,002,00000128,01,004,002,016,016
0000000,0000171,0000031,0001006,0005230,0005971,0005440,0000050,001024,002,002,00000128,01,004,002,016,016
0000000,0001126,0000331,0001107,0012383,0013074,0013055,0000196,001024,002,002,00000128,01,004,002,016,016
0000000,0000171,0000031,0001006,0005219,0005951,0005420,0000050,001024,003,002,00000128,01,004,002,016,016
0000000,0001123,0000331,0001107,0012383,0013124,0013114,0000194,001024,003,002,00000128,01,004,002,016,016
0000000,0000170,0000031,0001008,0007704,0008375,0007805,0000017,001024,000,000,00001024,01,004,002,016,016
0000000,0001373,0000411,0001112,0016211,0016491,0016221,0000381,001024,000,000,00001024,01,004,002,016,016
0000000,0000171,0000030,0001007,0005801,0006583,0006041,0000010,001024,001,000,00001024,01,004,002,016,016
0000000,0001213,0000391,0001084,0012974,0013626,0013516,0000227,001024,001,000,00001024,01,004,002,016,016
0000000,0000170,0000030,0001006,0005601,0006352,0005851,0000049,001024,002,000,00001024,01,004,002,016,016
0000000,0001119,0000320,0001113,0012453,0013125,0013074,0000196,001024,002,000,00001024,01,004,002,016,016
0000000,0000170,0000030,0001006,0005591,0006342,0005851,0000049,001024,003,000,00001024,01,004,002,016,016
0000000,0001120,0000320,0001114,0012323,0013155,0013185,0000198,001024,003,000,00001024,01,004,002,016,016
0000000,0000171,0000030,0001005,0004559,0005190,0004689,0000010,001024,000,001,00001024,01,004,002,016,016
0000000,0001729,0000511,0001135,0009328,0009979,0009447,0000737,001024,000,001,00001024,01,004,002,016,016
0000000,0000170,0000031,0001004,0004920,0005610,0005059,0000010,001024,001,001,00001024,01,004,002,016,016
0000000,0001295,0000441,0001088,0009298,0010049,0009417,0000296,001024,001,001,00001024,01,004,002,016,016
0000000,0000170,0000030,0001005,0004839,0005490,0004899,0000042,001024,002,001,00001024,01,004,002,016,016
0000000,0001231,0000321,0001143,0008396,0009027,0008637,0000288,001024,002,001,00001024,01,004,002,016,016
0000000,0000170,0000030,0001005,0004829,0005481,0004889,0000041,001024,003,001,00001024,01,004,002,016,016
0000000,0001235,0000330,0001142,0008406,0009047,0008626,0000288,001024,003,001,00001024,01,004,002,016,016
0000000,0000170,0000030,0001005,0003847,0004278,0003987,0000009,001024,000,002,00001024,01,004,002,016,016
0000000,0001808,0000531,0001151,0009047,0009829,0009257,0000822,001024,000,002,00001024,01,004,002,016,016
0000000,0000170,0000031,0001005,0005049,0005730,0005150,0000010,001024,001,002,00001024,01,004,002,016,016
0000000,0001388,0000481,0001102,0009949,0010550,0010048,0000390,001024,001,002,00001024,01,004,002,016,016
0000000,0000170,0000030,0001004,0004749,0005400,0004779,0000042,001024,002,002,00001024,01,004,002,016,016
0000000,0001275,0000331,0001155,0008616,0009257,0008836,0000327,001024,002,002,00001024,01,004,002,016,016
0000000,0000170,0000030,0001004,0004759,0005400,0004789,0000042,001024,003,002,00001024,01,004,002,016,016
0000000,0001268,0000331,0001154,0008626,0009257,0008827,0000324,001024,003,002,00001024,01,004,002,016,016
0000000,0000501,0000061,0001004,0004138,0004949,0004167,0000010,001024,000,000,00001024,01,004,004,016,016
0000000,0002815,0000461,0001264,0009979,0010921,0010079,0001838,001024,000,000,00001024,01,004,004,016,016
0000000,0000501,0000070,0001002,0008526,0009418,0008556,0000010,001024,001,000,00001024,01,004,004,016,016
0000000,0001168,0000521,0001090,0010018,0011011,0010058,0000180,001024,001,000,00001024,01,004,004,016,016
0000000,0000501,0000061,0001004,0004278,0005100,0004308,0000011,001024,002,000,00001024,01,004,004,016,016
0000000,0002742,0000491,0001254,0009919,0010770,0009999,0001770,001024,002,000,00001024,01,004,004,016,016
0000000,0000501,0000061,0001004,0004288,0005109,0004318,0000011,001024,003,000,00001024,01,004,004,016,016
0000000,0002660,0000511,0001243,0009938,0010770,0009999,0001677,001024,003,000,00001024,01,004,004,016,016
0000000,0000501,0000061,0001004,0004108,0004899,0004138,0000010,001024,000,001,00001024,01,004,004,016,016
0000000,0002783,0000480,0001249,0009949,0010901,0010038,0001811,001024,000,001,00001024,01,004,004,016,016
0000000,0000501,0000070,0001002,0008566,0009467,0008606,0000010,001024,001,001,00001024,01,004,004,016,016
0000000,0001167,0000531,0001091,0010089,0011051,0010139,0000180,001024,001,001,00001024,01,004,004,016,016
0000000,0000501,0000061,0001004,0004247,0005069,0004278,0000011,001024,002,001,00001024,01,004,004,016,016
0000000,0002706,0000471,0001242,0009888,0010761,0009969,0001733,001024,002,001,00001024,01,004,004,016,016
0000000,0000501,0000061,0001004,0004237,0005059,0004268,0000011,001024,003,001,00001024,01,004,004,016,016
0000000,0002708,0000471,0001239,0009899,0010790,0009978,0001736,001024,003,001,00001024,01,004,004,016,016
0000000,0000501,0000070,0001005,0003978,0004739,0004028,0000010,001024,000,002,00001024,01,004,004,016,016
0000000,0001771,0000501,0001180,0009939,0010970,0010029,0000767,001024,000,002,00001024,01,004,004,016,016
0000000,0000501,0000061,0001008,0008766,0009518,0008796,0000010,001024,001,002,00001024,01,004,004,016,016
0000000,0002841,0000481,0001351,0010370,0011261,0010440,0001837,001024,001,002,00001024,01,004,004,016,016
0000000,0000501,0000070,0001005,0004248,0004939,0004278,0000010,001024,002,002,00001024,01,004,004,016,016
0000000,0001689,0000501,0001174,0009879,0010780,0009939,0000690,001024,002,002,00001024,01,004,004,016,016
0000000,0000501,0000070,0001008,0004118,0004859,0004148,0000010,001024,003,002,00001024,01,004,004,016,016
0000000,0001225,0000521,0001086,0009848,0010820,0009899,0000233,001024,003,002,00001024,01,004,004,016,016
0000000,0000501,0000060,0001004,0004127,0004910,0004148,0000010,001024,000,000,00000128,01,004,004,016,016
0000000,0002819,0000521,0001252,0009928,0010900,0010018,0001852,001024,000,000,00000128,01,004,004,016,016
0000000,0000511,0000110,0001008,0008546,0009457,0008606,0000010,001024,001,000,00000128,01,004,004,016,016
0000000,0001211,0000551,0001091,0010019,0010991,0010109,0000225,001024,001,000,00000128,01,004,004,016,016
0000000,0000510,0000061,0001004,0004238,0005089,0004278,0000011,001024,002,000,00000128,01,004,004,016,016
0000000,0002797,0000531,0001250,0009828,0010720,0009909,0001827,001024,002,000,00000128,01,004,004,016,016
0000000,0000501,0000060,0001004,0004238,0005089,0004278,0000011,001024,003,000,00000128,01,004,004,016,016
0000000,0002788,0000521,0001250,0009839,0010750,0009929,0001818,001024,003,000,00000128,01,004,004,016,016
0000000,0000501,0000061,0001004,0004138,0004909,0004158,0000010,001024,000,001,00000128,01,004,004,016,016
0000000,0002842,0000521,0001254,0009909,0010891,0010009,0001871,001024,000,001,00000128,01,004,004,016,016
0000000,0000511,0000080,0001008,0008566,0009468,0008616,0000010,001024,001,001,00000128,01,004,004,016,016
0000000,0001203,0000542,0001091,0010019,0010980,0010099,0000216,001024,001,001,00000128,01,004,004,016,016
0000000,0000501,0000060,0001004,0004218,0005070,0004268,0000011,001024,002,001,00000128,01,004,004,016,016
0000000,0002842,0000521,0001254,0009828,0010740,0009908,0001867,001024,002,001,00000128,01,004,004,016,016
0000000,0000511,0000061,0001004,0004227,0005070,0004268,0000011,001024,003,001,00000128,01,004,004,016,016
0000000,0002807,0000521,0001252,0009839,0010731,0009919,0001838,001024,003,001,00000128,01,004,004,016,016
0000000,0000501,0000061,0001004,0004108,0004889,0004137,0000010,001024,000,002,00000128,01,004,004,016,016
0000000,0002801,0000530,0001252,0009928,0010900,0010008,0001829,001024,000,002,00000128,01,004,004,016,016
0000000,0000511,0000080,0001008,0008566,0009468,0008616,0000010,001024,001,002,00000128,01,004,004,016,016
0000000,0001189,0000552,0001091,0010039,0011001,0010119,0000204,001024,001,002,00000128,01,004,004,016,016
0000000,0000511,0000061,0001004,0004228,0005069,0004268,0000011,001024,002,002,00000128,01,004,004,016,016
0000000,0002766,0000521,0001249,0009829,0010730,0009929,0001792,001024,002,002,00000128,01,004,004,016,016
0000000,0000511,0000061,0001004,0004228,0005070,0004278,0000011,001024,003,002,00000128,01,004,004,016,016
0000000,0002769,0000531,0001250,0009829,0010730,0009919,0001799,001024,003,002,00000128,01,004,004,016,016
0000000,0001009,0000190,0001016,0004097,0004840,0004127,0000011,001024,000,000,00000008,01,004,004,016,016
0000000,0001990,0000581,0001157,0009388,0010409,0009508,0001010,001024,000,000,00000008,01,004,004,016,016
0000000,0001010,0000180,0001017,0004108,0004889,0004138,0000010,001024,001,000,00000008,01,004,004,016,016
0000000,0002014,0000551,0001186,0009357,0010389,0009488,0001036,001024,001,000,00000008,01,004,004,016,016
0000000,0001028,0000190,0001021,0004128,0004929,0004168,0000011,001024,002,000,00000008,01,004,004,016,016
0000000,0001993,0000541,0001203,0009337,0010320,0009478,0001015,001024,002,000,00000008,01,004,004,016,016
0000000,0001042,0000180,0001026,0008736,0009588,0008777,0000011,001024,003,000,00000008,01,004,004,016,016
0000000,0003373,0000551,0001586,0009638,0010660,0009768,0002388,001024,003,000,00000008,01,004,004,016,016
0000000,0000661,0000190,0001016,0004098,0004849,0004128,0000011,001024,000,001,00000008,01,004,004,016,016
0000000,0002064,0000551,0001170,0009378,0010409,0009498,0001086,001024,000,001,00000008,01,004,004,016,016
0000000,0001011,0000190,0001016,0004108,0004889,0004147,0000010,001024,001,001,00000008,01,004,004,016,016
0000000,0002011,0000551,0001176,0009367,0010370,0009488,0001031,001024,001,001,00000008,01,004,004,016,016
0000000,0001023,0000190,0001021,0004128,0004919,0004177,0000011,001024,002,001,00000008,01,004,004,016,016
0000000,0002013,0000541,0001201,0009337,0010319,0009468,0001035,001024,002,001,00000008,01,004,004,016,016
0000000,0001033,0000190,0001026,0008736,0009588,0008786,0000011,001024,003,001,00000008,01,004,004,016,016
0000000,0003364,0000551,0001572,0009608,0010640,0009748,0002386,001024,003,001,00000008,01,004,004,016,016
0000000,0001008,0000181,0001015,0004118,0004839,0004138,0000010,001024,000,002,00000008,01,004,004,016,016
0000000,0002387,0000561,0001170,0009397,0010470,0009528,0001400,001024,000,002,00000008,01,004,004,016,016
0000000,0000521,0000070,0001018,0008727,0009568,0008767,0000011,001024,001,002,00000008,01,004,004,016,016
0000000,0003856,0000551,0001524,0009588,0010670,0009678,0002915,001024,001,002,00000008,01,004,004,016,016
0000000,0001004,0000180,0001018,0004147,0005009,0004198,0000010,001024,002,002,00000008,01,004,004,016,016
0000000,0002154,0000551,0001206,0009338,0010379,0009488,0001185,001024,002,002,00000008,01,004,004,016,016
0000000,0001003,0000171,0001021,0004148,0005010,0004208,0000010,001024,003,002,00000008,01,004,004,016,016
0000000,0002178,0000601,0001208,0009347,0010379,0009508,0001204,001024,003,002,00000008,01,004,004,016,016
