tid,loop_in_cs,tp,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,numa,cache_misses,c_ho,c_hod,cnNR,mnNR,threadNR,maxHandover
014,00000000,00652580,00000000,010,00064894,00262998,00003737,001024,000,000,00000008,00327833,01,0000006457379835,00000000,00000000,001,002,016,016
015,00000000,00633371,00000000,010,00062990,00255682,00003780,001024,000,000,00000008,00318609,01,0000001716353754,00000000,00000000,001,002,016,016
000,00000000,00628562,01288859,010,00067221,00248951,00003515,001024,000,001,00000008,00316122,01,0000006530076152,00000000,00000000,001,002,016,016
001,00000000,00631416,01489494,010,00067053,00249927,00003515,001024,000,001,00000008,00316933,01,0000006490408189,00000000,00000000,001,002,016,016
002,00000000,00630790,01096338,010,00067235,00250117,00003480,001024,000,001,00000008,00317320,01,0000006455683565,00000000,00000000,001,002,016,016
003,00000000,00631152,01184426,010,00067231,00249876,00003555,001024,000,001,00000008,00317039,01,0000006343525721,00000000,00000000,001,002,016,016
004,00000000,00610189,00000000,010,00064637,00241443,00003415,001024,000,001,00000008,00306044,01,0000001671120303,00000000,00000000,001,002,016,016
005,00000000,00630042,00000000,010,00067091,00249382,00003661,001024,000,001,00000008,00316421,01,0000006415043947,00000000,00000000,001,002,016,016
006,00000000,00629105,00000000,010,00066913,00249505,00003577,001024,000,001,00000008,00316368,01,0000006427832191,00000000,00000000,001,002,016,016
007,00000000,00631747,00000000,010,00067159,00250381,00003457,001024,000,001,00000008,00317480,01,0000006401262189,00000000,00000000,001,002,016,016
008,00000000,00629203,00000000,010,00067117,00249074,00003408,001024,000,001,00000008,00316139,01,0000006475381258,00000000,00000000,001,002,016,016
009,00000000,00631337,00000000,010,00067028,00249913,00003557,001024,000,001,00000008,00316892,01,0000006463365584,00000000,00000000,001,002,016,016
010,00000000,00630588,00000000,010,00066939,00249920,00003520,001024,000,001,00000008,00316810,01,0000006354316839,00000000,00000000,001,002,016,016
011,00000000,00630401,00000000,010,00067182,00249465,00003520,001024,000,001,00000008,00316590,01,0000006446535890,00000000,00000000,001,002,016,016
012,00000000,00630756,00000000,010,00067079,00249875,00003680,001024,000,001,00000008,00316908,01,0000006380871969,00000000,00000000,001,002,016,016
013,00000000,00630830,00000000,010,00067139,00249790,00003483,001024,000,001,00000008,00316886,01,0000006499326839,00000000,00000000,001,002,016,016
014,00000000,00631231,00000000,010,00066733,00250118,00003595,001024,000,001,00000008,00316800,01,0000006402392839,00000000,00000000,001,002,016,016
015,00000000,00634323,00000000,010,00067244,00251165,00003584,001024,000,001,00000008,00318365,01,0000006303619435,00000000,00000000,001,002,016,016
000,00000000,00618719,01425260,010,00071160,00239393,00003297,001024,000,002,00000008,00310505,01,0000006257604313,00000000,00000000,001,002,016,016
001,00000000,00619790,01347098,010,00071388,00240087,00003280,001024,000,002,00000008,00311427,01,0000006257372431,00000000,00000000,001,002,016,016
002,00000000,00617945,01087782,010,00071118,00240161,00003537,001024,000,002,00000008,00311217,01,0000006239689277,00000000,00000000,001,002,016,016
003,00000000,00621399,01108104,010,00071879,00240274,00003362,001024,000,002,00000008,00312097,01,0000006242475704,00000000,00000000,001,002,016,016
004,00000000,00620010,00000000,010,00071553,00240040,00003495,001024,000,002,00000008,00311531,01,0000006199698381,00000000,00000000,001,002,016,016
005,00000000,00620697,00000000,010,00071527,00239880,00003322,001024,000,002,00000008,00311349,01,0000006213061462,00000000,00000000,001,002,016,016
006,00000000,00618883,00000000,010,00070828,00240207,00003449,001024,000,002,00000008,00310984,01,0000006201740390,00000000,00000000,001,002,016,016
007,00000000,00617394,00000000,010,00070646,00240049,00003449,001024,000,002,00000008,00310649,01,0000006352913186,00000000,00000000,001,002,016,016
008,00000000,00619596,00000000,010,00071028,00239826,00003370,001024,000,002,00000008,00310796,01,0000006216137956,00000000,00000000,001,002,016,016
009,00000000,00620439,00000000,010,00071663,00239781,00003395,001024,000,002,00000008,00311389,01,0000006274782394,00000000,00000000,001,002,016,016
010,00000000,00618420,00000000,010,00071297,00239491,00003388,001024,000,002,00000008,00310732,01,0000006304033904,00000000,00000000,001,002,016,016
011,00000000,00618497,00000000,010,00071322,00239837,00003480,001024,000,002,00000008,00311106,01,0000006221918540,00000000,00000000,001,002,016,016
012,00000000,00617164,00000000,010,00070939,00239134,00003311,001024,000,002,00000008,00310019,01,0000006186052945,00000000,00000000,001,002,016,016
013,00000000,00619429,00000000,010,00071338,00239959,00003404,001024,000,002,00000008,00311250,01,0000006233576555,00000000,00000000,001,002,016,016
014,00000000,00618604,00000000,010,00071797,00239331,00003475,001024,000,002,00000008,00311070,01,0000006304420522,00000000,00000000,001,002,016,016
015,00000000,00601593,00000000,010,00069055,00233110,00003273,001024,000,002,00000008,00302123,01,0000001735364090,00000000,00000000,001,002,016,016
000,00000000,01507984,00287395,010,00669802,00088849,00015877,001024,000,000,00000128,00758589,01,0000016291416219,00000000,00000000,001,002,016,016
001,00000000,01515926,00156743,010,00672631,00088569,00015623,001024,000,000,00000128,00761140,01,0000016373112423,00000000,00000000,001,002,016,016
002,00000000,01511869,00178781,010,00671080,00088121,00015531,001024,000,000,00000128,00759145,01,0000016248277482,00000000,00000000,001,002,016,016
003,00000000,01513849,00156049,010,00672426,00087913,00015454,001024,000,000,00000128,00760280,01,0000016320288508,00000000,00000000,001,002,016,016
004,00000000,01508017,00187070,010,00669197,00088573,00015637,001024,000,000,00000128,00757710,01,0000016383488677,00000000,00000000,001,002,016,016
005,00000000,01508820,00153757,010,00668932,00088262,00015505,001024,000,000,00000128,00757125,01,0000016290744677,00000000,00000000,001,002,016,016
006,00000000,01507942,00138618,010,00669628,00087708,00015462,001024,000,000,00000128,00757262,01,0000016281279338,00000000,00000000,001,002,016,016
007,00000000,01504669,00214541,010,00667913,00087763,00015391,001024,000,000,00000128,00755620,01,0000016292462484,00000000,00000000,001,002,016,016
008,00000000,01499376,00152826,010,00665364,00088074,00015643,001024,000,000,00000128,00753379,01,0000016613163638,00000000,00000000,001,002,016,016
009,00000000,01507879,00146384,010,00668538,00088372,00015486,001024,000,000,00000128,00756850,01,0000016302601216,00000000,00000000,001,002,016,016
010,00000000,01499875,00265442,010,00666343,00087061,00015564,001024,000,000,00000128,00753347,01,0000016399032262,00000000,00000000,001,002,016,016
011,00000000,01507998,00168775,010,00669753,00087768,00015538,001024,000,000,00000128,00757443,01,0000016304297210,00000000,00000000,001,002,016,016
012,00000000,01511543,00157655,010,00670297,00088294,00015841,001024,000,000,00000128,00758538,01,0000016215362738,00000000,00000000,001,002,016,016
013,00000000,01507344,00146295,010,00669013,00088252,00015584,001024,000,000,00000128,00757201,01,0000016231897621,00000000,00000000,001,002,016,016
014,00000000,01503297,00193050,010,00666821,00088488,00015720,001024,000,000,00000128,00755241,01,0000016280711086,00000000,00000000,001,002,016,016
015,00000000,01449994,00130520,010,00643101,00085398,00015201,001024,000,000,00000128,00728432,01,0000003988674982,00000000,00000000,001,002,016,016
000,00000000,01504354,00290759,010,00668364,00087740,00015460,001024,000,001,00000128,00756040,01,0000016026943239,00000000,00000000,001,002,016,016
001,00000000,01497068,00130727,010,00665271,00087108,00015481,001024,000,001,00000128,00752324,01,0000015689726796,00000000,00000000,001,002,016,016
002,00000000,01505579,00169534,010,00668670,00087806,00015362,001024,000,001,00000128,00756403,01,0000015759867092,00000000,00000000,001,002,016,016
003,00000000,01504595,00206967,010,00668260,00087618,00015472,001024,000,001,00000128,00755817,01,0000016321100978,00000000,00000000,001,002,016,016
004,00000000,01501726,00200709,010,00668602,00086964,00015489,001024,000,001,00000128,00755501,01,0000015761191522,00000000,00000000,001,002,016,016
005,00000000,01499543,00182647,010,00666084,00087182,00015543,001024,000,001,00000128,00753209,01,0000015763021441,00000000,00000000,001,002,016,016
006,00000000,01502700,00160179,010,00666805,00088088,00015749,001024,000,001,00000128,00754845,01,0000015721655264,00000000,00000000,001,002,016,016
007,00000000,01508280,00187890,010,00669635,00087911,00015573,001024,000,001,00000128,00757495,01,0000016258756778,00000000,00000000,001,002,016,016
008,00000000,01502095,00162754,010,00667972,00087123,00015351,001024,000,001,00000128,00755035,01,0000016257406504,00000000,00000000,001,002,016,016
009,00000000,01422513,00135203,010,00631697,00082994,00014678,001024,000,001,00000128,00714634,01,0000003967714015,00000000,00000000,001,002,016,016
010,00000000,01509334,00187657,010,00670188,00088437,00015674,001024,000,001,00000128,00758561,01,0000016267538394,00000000,00000000,001,002,016,016
011,00000000,01503191,00161605,010,00667805,00087338,00015408,001024,000,001,00000128,00755065,01,0000015796452811,00000000,00000000,001,002,016,016
012,00000000,01504005,00723777,010,00667755,00087392,00015599,001024,000,001,00000128,00755081,01,0000015785170802,00000000,00000000,001,002,016,016
013,00000000,01504703,00145403,010,00668654,00087614,00015339,001024,000,001,00000128,00756198,01,0000016341684323,00000000,00000000,001,002,016,016
014,00000000,01507446,00222311,010,00668984,00087580,00015423,001024,000,001,00000128,00756508,01,0000015689944225,00000000,00000000,001,002,016,016
015,00000000,01527474,00138423,010,00680310,00088436,00015462,001024,000,001,00000128,00768683,01,0000015545811587,00000000,00000000,001,002,016,016
000,00000000,01510077,00284906,010,00669434,00088590,00015504,001024,000,002,00000128,00757950,01,0000015844532445,00000000,00000000,001,002,016,016
001,00000000,01508219,00258089,010,00669681,00088983,00015712,001024,000,002,00000128,00758602,01,0000016200291000,00000000,00000000,001,002,016,016
002,00000000,01511238,00157284,010,00670760,00089150,00015729,001024,000,002,00000128,00759843,01,0000015567774640,00000000,00000000,001,002,016,016
003,00000000,01514581,00144001,010,00671353,00089370,00015680,001024,000,002,00000128,00760659,01,0000016068388636,00000000,00000000,001,002,016,016
004,00000000,01510564,00198461,010,00670201,00089220,00015826,001024,000,002,00000128,00759354,01,0000015648321669,00000000,00000000,001,002,016,016
005,00000000,01514124,00163900,010,00671439,00089142,00015529,001024,000,002,00000128,00760515,01,0000015506816164,00000000,00000000,001,002,016,016
006,00000000,01505209,00145553,010,00666672,00088296,00015552,001024,000,002,00000128,00754898,01,0000015639420798,00000000,00000000,001,002,016,016
007,00000000,01497740,00174212,010,00664429,00087871,00015498,001024,000,002,00000128,00752251,01,0000016239483075,00000000,00000000,001,002,016,016
008,00000000,01510120,00216129,010,00670465,00088632,00015479,001024,000,002,00000128,00759040,01,0000015560191357,00000000,00000000,001,002,016,016
009,00000000,01508008,00176145,010,00669094,00089091,00015783,001024,000,002,00000128,00758139,01,0000016169391882,00000000,00000000,001,002,016,016
010,00000000,01509155,00166997,010,00669261,00088857,00015605,001024,000,002,00000128,00758039,01,0000016178578332,00000000,00000000,001,002,016,016
011,00000000,01508993,00163214,010,00668596,00089401,00015611,001024,000,002,00000128,00757944,01,0000016182700530,00000000,00000000,001,002,016,016
012,00000000,01506502,00170308,010,00669164,00088324,00015658,001024,000,002,00000128,00757417,01,0000015620065393,00000000,00000000,001,002,016,016
013,00000000,01507186,00142997,010,00668182,00088879,00015584,001024,000,002,00000128,00757002,01,0000015640140857,00000000,00000000,001,002,016,016
014,00000000,01423622,00178338,010,00631301,00084271,00014710,001024,000,002,00000128,00715512,01,0000003942732522,00000000,00000000,001,002,016,016
015,00000000,01533789,00197436,010,00680911,00090162,00016071,001024,000,002,00000128,00770998,01,0000015289140971,00000000,00000000,001,002,016,016
000,00000000,01526461,00020157,010,00741861,00025028,00015437,001024,000,000,00001024,00766876,01,0000016130934116,00000000,00000000,001,002,016,016
001,00000000,01531609,00022919,010,00743821,00025118,00015405,001024,000,000,00001024,00768931,01,0000016662336590,00000000,00000000,001,002,016,016
002,00000000,01528765,00038900,010,00743677,00024926,00015406,001024,000,000,00001024,00768597,01,0000015447163549,00000000,00000000,001,002,016,016
003,00000000,01532684,00014881,010,00744382,00025176,00015384,001024,000,000,00001024,00769557,01,0000016019131231,00000000,00000000,001,002,016,016
004,00000000,01524738,00039084,010,00740927,00024903,00015305,001024,000,000,00001024,00765823,01,0000016497350019,00000000,00000000,001,002,016,016
005,00000000,01528031,00018710,010,00742731,00024687,00015193,001024,000,000,00001024,00767407,01,0000015799747961,00000000,00000000,001,002,016,016
006,00000000,01527056,00018957,010,00743362,00025103,00015410,001024,000,000,00001024,00768453,01,0000016673634272,00000000,00000000,001,002,016,016
007,00000000,01536767,00015231,010,00746253,00024995,00015140,001024,000,000,00001024,00771240,01,0000015972184301,00000000,00000000,001,002,016,016
008,00000000,01533425,00015294,010,00746260,00024971,00015277,001024,000,000,00001024,00771226,01,0000016327241532,00000000,00000000,001,002,016,016
009,00000000,01521423,00017426,010,00740149,00025000,00015338,001024,000,000,00001024,00765146,01,0000016676229494,00000000,00000000,001,002,016,016
010,00000000,01533635,00035869,010,00746394,00024931,00015248,001024,000,000,00001024,00771315,01,0000016607325384,00000000,00000000,001,002,016,016
011,00000000,01534122,00028997,010,00745784,00025028,00015394,001024,000,000,00001024,00770800,01,0000016612702978,00000000,00000000,001,002,016,016
012,00000000,01535630,00021470,010,00746164,00025077,00015418,001024,000,000,00001024,00771233,01,0000015442923365,00000000,00000000,001,002,016,016
013,00000000,01535560,00021399,010,00745546,00025163,00015399,001024,000,000,00001024,00770698,01,0000016593599181,00000000,00000000,001,002,016,016
014,00000000,01530828,00017398,010,00743997,00025128,00015373,001024,000,000,00001024,00769112,01,0000016035879486,00000000,00000000,001,002,016,016
015,00000000,01472718,00015350,010,00715320,00024291,00014907,001024,000,000,00001024,00739601,01,0000004255249917,00000000,00000000,001,002,016,016
000,00000000,01531276,00020285,010,00744669,00024120,00015207,001024,000,001,00001024,00768782,01,0000016578896874,00000000,00000000,001,002,016,016
001,00000000,01538091,00054404,010,00748082,00024230,00015305,001024,000,001,00001024,00772298,01,0000016615323585,00000000,00000000,001,002,016,016
002,00000000,01539542,00014273,010,00749155,00024262,00015484,001024,000,001,00001024,00773408,01,0000015934394991,00000000,00000000,001,002,016,016
003,00000000,01528725,00016042,010,00744184,00023899,00015179,001024,000,001,00001024,00768075,01,0000016777750773,00000000,00000000,001,002,016,016
004,00000000,01539920,00039940,010,00747861,00024394,00015524,001024,000,001,00001024,00772251,01,0000016862030079,00000000,00000000,001,002,016,016
005,00000000,01532803,00017780,010,00744922,00024430,00015504,001024,000,001,00001024,00769341,01,0000016472686742,00000000,00000000,001,002,016,016
006,00000000,01531949,00017997,010,00745658,00024114,00015357,001024,000,001,00001024,00769759,01,0000016777446166,00000000,00000000,001,002,016,016
007,00000000,01525745,00015647,010,00742225,00024134,00015172,001024,000,001,00001024,00766347,01,0000017032801237,00000000,00000000,001,002,016,016
008,00000000,01533156,00013637,010,00747371,00024021,00015175,001024,000,001,00001024,00771384,01,0000016621999518,00000000,00000000,001,002,016,016
009,00000000,01529203,00015046,010,00744126,00024103,00015424,001024,000,001,00001024,00768223,01,0000016716998181,00000000,00000000,001,002,016,016
010,00000000,01532037,00034626,010,00746040,00024035,00015306,001024,000,001,00001024,00770063,01,0000016681725780,00000000,00000000,001,002,016,016
011,00000000,01535893,00030062,010,00748803,00024343,00015439,001024,000,001,00001024,00773140,01,0000016591620252,00000000,00000000,001,002,016,016
012,00000000,01525018,00042935,010,00741785,00024302,00015491,001024,000,001,00001024,00766074,01,0000016801825148,00000000,00000000,001,002,016,016
013,00000000,01533776,00017457,010,00746628,00024288,00015443,001024,000,001,00001024,00770903,01,0000016614725486,00000000,00000000,001,002,016,016
014,00000000,01530864,00024172,010,00745064,00024072,00015278,001024,000,001,00001024,00769123,01,0000016651550604,00000000,00000000,001,002,016,016
015,00000000,01475314,00015548,010,00718311,00023267,00014706,001024,000,001,00001024,00741572,01,0000004225693317,00000000,00000000,001,002,016,016
000,00000000,01530899,00021170,010,00744262,00024562,00015241,001024,000,002,00001024,00768821,01,0000016910539336,00000000,00000000,001,002,016,016
001,00000000,01535123,00014070,010,00746869,00024923,00015307,001024,000,002,00001024,00771780,01,0000016632224716,00000000,00000000,001,002,016,016
002,00000000,01531654,00014724,010,00744822,00024487,00015088,001024,000,002,00001024,00769299,01,0000016925685628,00000000,00000000,001,002,016,016
003,00000000,01532972,00020001,010,00744314,00024409,00015058,001024,000,002,00001024,00768716,01,0000016684554621,00000000,00000000,001,002,016,016
004,00000000,01531949,00048537,010,00744579,00024785,00015303,001024,000,002,00001024,00769350,01,0000016659432357,00000000,00000000,001,002,016,016
005,00000000,01531295,00018522,010,00744138,00024890,00015525,001024,000,002,00001024,00769014,01,0000016666230952,00000000,00000000,001,002,016,016
006,00000000,01527379,00020674,010,00742176,00024791,00015211,001024,000,002,00001024,00766963,01,0000016704427985,00000000,00000000,001,002,016,016
007,00000000,01518080,00017639,010,00738019,00024579,00015194,001024,000,002,00001024,00762591,01,0000016978735623,00000000,00000000,001,002,016,016
008,00000000,01525655,00613223,010,00740980,00025070,00015405,001024,000,002,00001024,00766046,01,0000016746994376,00000000,00000000,001,002,016,016
009,00000000,01528392,00029233,010,00741964,00024866,00015599,001024,000,002,00001024,00766819,01,0000016680162514,00000000,00000000,001,002,016,016
010,00000000,01527785,00033211,010,00742473,00024641,00015299,001024,000,002,00001024,00767106,01,0000016701415129,00000000,00000000,001,002,016,016
011,00000000,01531352,00029474,010,00744386,00024749,00015312,001024,000,002,00001024,00769124,01,0000016657117445,00000000,00000000,001,002,016,016
012,00000000,01528842,00019031,010,00743294,00024920,00015385,001024,000,002,00001024,00768206,01,0000016754198218,00000000,00000000,001,002,016,016
013,00000000,01524816,00016586,010,00741802,00024960,00015461,001024,000,002,00001024,00766755,01,0000016047268566,00000000,00000000,001,002,016,016
014,00000000,01440490,00017538,010,00700323,00023546,00014464,001024,000,002,00001024,00723862,01,0000004203186677,00000000,00000000,001,002,016,016
015,00000000,01554706,00018803,010,00755973,00025102,00015402,001024,000,002,00001024,00781063,01,0000016090227102,00000000,00000000,001,002,016,016
000,00000000,00334981,00467621,010,00653955,00101430,00002966,001024,000,000,00000008,00168575,01,0000006591030919,00000000,00000000,004,002,016,016
001,00000000,00335407,00354979,010,00645612,00101484,00002928,001024,000,000,00000008,00168445,01,0000006598495477,00000000,00000000,004,002,016,016
002,00000000,00337189,00469865,010,00645159,00101555,00002851,001024,000,000,00000008,00169421,01,0000006628949620,00000000,00000000,004,002,016,016
003,00000000,00335399,00361926,010,00643931,00101511,00002853,001024,000,000,00000008,00168857,01,0000006456147724,00000000,00000000,004,002,016,016
004,00000000,00332936,00251683,010,00645302,00101260,00002950,001024,000,000,00000008,00167805,01,0000006504443623,00000000,00000000,004,002,016,016
005,00000000,00334346,00259857,010,00655812,00101293,00002833,001024,000,000,00000008,00168283,01,0000006525512262,00000000,00000000,004,002,016,016
006,00000000,00334351,00274752,010,00644594,00101729,00002930,001024,000,000,00000008,00168473,01,0000006472117992,00000000,00000000,004,002,016,016
007,00000000,00335090,00252145,010,00630487,00101998,00003011,001024,000,000,00000008,00168666,01,0000006553745611,00000000,00000000,004,002,016,016
008,00000000,00335765,00000000,010,00653641,00101298,00002923,001024,000,000,00000008,00168740,01,0000006578136813,00000000,00000000,004,002,016,016
009,00000000,00335710,00000000,010,00643574,00101680,00002903,001024,000,000,00000008,00168939,01,0000006602771720,00000000,00000000,004,002,016,016
010,00000000,00335213,00000000,010,00649240,00101576,00002880,001024,000,000,00000008,00168811,01,0000006471244025,00000000,00000000,004,002,016,016
011,00000000,00335185,00000000,010,00650059,00101095,00002945,001024,000,000,00000008,00168406,01,0000006599465507,00000000,00000000,004,002,016,016
012,00000000,00335552,00000000,010,00657300,00101879,00002979,001024,000,000,00000008,00169150,01,0000006497171637,00000000,00000000,004,002,016,016
013,00000000,00333905,00000000,010,00652597,00101202,00002880,001024,000,000,00000008,00168542,01,0000006511327255,00000000,00000000,004,002,016,016
014,00000000,00323987,00000000,010,00628293,00098081,00002879,001024,000,000,00000008,00163047,01,0000001897107049,00000000,00000000,004,002,016,016
015,00000000,00335198,00000000,010,00650686,00102007,00002953,001024,000,000,00000008,00168668,01,0000006378745689,00000000,00000000,004,002,016,016
000,00000000,00204173,00287112,010,00371426,00055698,00001773,001024,001,000,00000008,00103386,01,0000004833815425,00000000,00000000,004,002,016,016
001,00000000,00205845,00217709,010,00382984,00055729,00001747,001024,001,000,00000008,00103613,01,0000004825516748,00000000,00000000,004,002,016,016
002,00000000,00204021,00289655,010,00381236,00055589,00001756,001024,001,000,00000008,00102928,01,0000004809905005,00000000,00000000,004,002,016,016
003,00000000,00205747,00223098,010,00376554,00055999,00001750,001024,001,000,00000008,00104009,01,0000004827544381,00000000,00000000,004,002,016,016
004,00000000,00205308,00154707,010,00380717,00055608,00001774,001024,001,000,00000008,00103148,01,0000004791179916,00000000,00000000,004,002,016,016
005,00000000,00205845,00158977,010,00380024,00055852,00001769,001024,001,000,00000008,00104013,01,0000004900088447,00000000,00000000,004,002,016,016
006,00000000,00204771,00168003,010,00376968,00055702,00001836,001024,001,000,00000008,00103216,01,0000004777313989,00000000,00000000,004,002,016,016
007,00000000,00204426,00154933,010,00381072,00055613,00001794,001024,001,000,00000008,00103406,01,0000004854674980,00000000,00000000,004,002,016,016
008,00000000,00207197,00000000,010,00389699,00055862,00001782,001024,001,000,00000008,00104470,01,0000004893141395,00000000,00000000,004,002,016,016
009,00000000,00206164,00000000,010,00382160,00055700,00001759,001024,001,000,00000008,00104017,01,0000004852940410,00000000,00000000,004,002,016,016
010,00000000,00206102,00000000,010,00380814,00055703,00001804,001024,001,000,00000008,00103590,01,0000004816961439,00000000,00000000,004,002,016,016
011,00000000,00205368,00000000,010,00378116,00055874,00001808,001024,001,000,00000008,00103446,01,0000004830582506,00000000,00000000,004,002,016,016
012,00000000,00205445,00000000,010,00383150,00055705,00001942,001024,001,000,00000008,00103623,01,0000004895276089,00000000,00000000,004,002,016,016
013,00000000,00204989,00000000,010,00372201,00055803,00001795,001024,001,000,00000008,00103334,01,0000004757646193,00000000,00000000,004,002,016,016
014,00000000,00199666,00000000,010,00363521,00054269,00001739,001024,001,000,00000008,00100552,01,0000001642511401,00000000,00000000,004,002,016,016
015,00000000,00204521,00000000,010,00380421,00055787,00001873,001024,001,000,00000008,00103443,01,0000004744401939,00000000,00000000,004,002,016,016
000,00000000,00122891,00170552,010,00352715,00027882,00001033,001024,002,000,00000008,00061902,01,0000009021196841,00000000,00000000,004,002,016,016
001,00000000,00122163,00129530,010,00347863,00027496,00000947,001024,002,000,00000008,00060787,01,0000008857224496,00000000,00000000,004,002,016,016
002,00000000,00121568,00171854,010,00348038,00027578,00000884,001024,002,000,00000008,00060827,01,0000008823714289,00000000,00000000,004,002,016,016
003,00000000,00122213,00132434,010,00361320,00027450,00000959,001024,002,000,00000008,00061362,01,0000008934834011,00000000,00000000,004,002,016,016
004,00000000,00121888,00091671,010,00355947,00027725,00000965,001024,002,000,00000008,00061298,01,0000008898926389,00000000,00000000,004,002,016,016
005,00000000,00122190,00094237,010,00356332,00027530,00000945,001024,002,000,00000008,00061297,01,0000008905474160,00000000,00000000,004,002,016,016
006,00000000,00122480,00099776,010,00350721,00027548,00000948,001024,002,000,00000008,00061323,01,0000008905184382,00000000,00000000,004,002,016,016
007,00000000,00122421,00091603,010,00357644,00027620,00000936,001024,002,000,00000008,00061243,01,0000009119843347,00000000,00000000,004,002,016,016
008,00000000,00122694,00000000,010,00348496,00027705,00000936,001024,002,000,00000008,00061434,01,0000008859568148,00000000,00000000,004,002,016,016
009,00000000,00123233,00000000,010,00350764,00027745,00000938,001024,002,000,00000008,00061503,01,0000008906748518,00000000,00000000,004,002,016,016
010,00000000,00122683,00000000,010,00350115,00027482,00000971,001024,002,000,00000008,00061530,01,0000008380286358,00000000,00000000,004,002,016,016
011,00000000,00122785,00000000,010,00353252,00027576,00000908,001024,002,000,00000008,00061308,01,0000008852838554,00000000,00000000,004,002,016,016
012,00000000,00121749,00000000,010,00347474,00027718,00000952,001024,002,000,00000008,00061272,01,0000008796127806,00000000,00000000,004,002,016,016
013,00000000,00123411,00000000,010,00342887,00027763,00000981,001024,002,000,00000008,00061596,01,0000008855872894,00000000,00000000,004,002,016,016
014,00000000,00122382,00000000,010,00356744,00027580,00000972,001024,002,000,00000008,00061401,01,0000008890994086,00000000,00000000,004,002,016,016
015,00000000,00122968,00000000,010,00359705,00027619,00000995,001024,002,000,00000008,00061574,01,0000008889411447,00000000,00000000,004,002,016,016
000,00000000,00121531,00170709,010,00355918,00027704,00000997,001024,003,000,00000008,00061334,01,0000009037353755,00000000,00000000,004,002,016,016
001,00000000,00122740,00129783,010,00352352,00027871,00000947,001024,003,000,00000008,00061662,01,0000008945155518,00000000,00000000,004,002,016,016
002,00000000,00122957,00171729,010,00355539,00027553,00000954,001024,003,000,00000008,00061469,01,0000008938038631,00000000,00000000,004,002,016,016
003,00000000,00122878,00132428,010,00350610,00027545,00000942,001024,003,000,00000008,00061449,01,0000008998338060,00000000,00000000,004,002,016,016
004,00000000,00122681,00091802,010,00353198,00027627,00000947,001024,003,000,00000008,00061597,01,0000009095338583,00000000,00000000,004,002,016,016
005,00000000,00122783,00095206,010,00347253,00027674,00000982,001024,003,000,00000008,00061610,01,0000008863359308,00000000,00000000,004,002,016,016
006,00000000,00123004,00100185,010,00355030,00027606,00000923,001024,003,000,00000008,00061645,01,0000008946580063,00000000,00000000,004,002,016,016
007,00000000,00122964,00092252,010,00353987,00027664,00000978,001024,003,000,00000008,00061527,01,0000008947872809,00000000,00000000,004,002,016,016
008,00000000,00122533,00000000,010,00348433,00027568,00000951,001024,003,000,00000008,00061340,01,0000008889138493,00000000,00000000,004,002,016,016
009,00000000,00123537,00000000,010,00353355,00027866,00000921,001024,003,000,00000008,00062062,01,0000008961480768,00000000,00000000,004,002,016,016
