tid,loop_in_cs,tp,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,numa,cache_misses,c_ho,c_hod,cnNR,mnNR,threadNR,maxHandover
000,00000000,00640361,01255989,010,00059803,00261900,00003790,001024,000,002,00000008,00321656,01,0000008102395226,00000000,00000000,001,002,016,016
001,00000000,00642166,01475168,010,00060179,00262097,00003716,001024,000,002,00000008,00322234,01,0000008186791181,00000000,00000000,001,002,016,016
002,00000000,00641748,01190704,010,00060238,00262652,00003677,001024,000,002,00000008,00322847,01,0000008080826917,00000000,00000000,001,002,016,016
003,00000000,00640531,01217125,010,00059992,00262042,00003632,001024,000,002,00000008,00321990,01,0000008152882958,00000000,00000000,001,002,016,016
004,00000000,00638495,00000000,010,00059693,00261548,00003637,001024,000,002,00000008,00321204,01,0000008119137605,00000000,00000000,001,002,016,016
005,00000000,00639852,00000000,010,00060042,00261999,00003631,001024,000,002,00000008,00321988,01,0000008036044567,00000000,00000000,001,002,016,016
006,00000000,00640462,00000000,010,00059851,00261900,00003619,001024,000,002,00000008,00321708,01,0000008092641074,00000000,00000000,001,002,016,016
007,00000000,00640053,00000000,010,00059862,00262073,00003699,001024,000,002,00000008,00321903,01,0000007790232129,00000000,00000000,001,002,016,016
008,00000000,00641580,00000000,010,00060275,00262370,00003719,001024,000,002,00000008,00322607,01,0000008149312252,00000000,00000000,001,002,016,016
009,00000000,00638629,00000000,010,00059577,00261326,00003618,001024,000,002,00000008,00320867,01,0000007770980761,00000000,00000000,001,002,016,016
010,00000000,00641589,00000000,010,00060122,00261967,00003721,001024,000,002,00000008,00322039,01,0000007836482256,00000000,00000000,001,002,016,016
011,00000000,00641067,00000000,010,00060021,00262615,00003736,001024,000,002,00000008,00322592,01,0000008059268115,00000000,00000000,001,002,016,016
012,00000000,00640758,00000000,010,00059542,00262103,00003749,001024,000,002,00000008,00321596,01,0000007531123066,00000000,00000000,001,002,016,016
013,00000000,00639960,00000000,010,00059646,00261897,00003765,001024,000,002,00000008,00321496,01,0000007648576888,00000000,00000000,001,002,016,016
014,00000000,00614012,00000000,010,00057321,00251359,00003555,001024,000,002,00000008,00308628,01,0000000952715598,00000000,00000000,001,002,016,016
015,00000000,00643558,00000000,010,00060617,00263051,00003850,001024,000,002,00000008,00323631,01,0000007912240453,00000000,00000000,001,002,016,016
000,00000000,01437383,00276022,010,00634347,00087675,00015348,001024,000,000,00000128,00721991,01,0000021490355415,00000000,00000000,001,002,016,016
001,00000000,01433617,00138515,010,00633267,00087700,00015357,001024,000,000,00000128,00720931,01,0000021432296851,00000000,00000000,001,002,016,016
002,00000000,01440971,00161691,010,00635221,00088137,00015386,001024,000,000,00000128,00723320,01,0000021556456053,00000000,00000000,001,002,016,016
003,00000000,01437301,00164223,010,00633582,00087956,00015233,001024,000,000,00000128,00721509,01,0000021740172054,00000000,00000000,001,002,016,016
004,00000000,01440252,00181341,010,00635522,00088461,00015410,001024,000,000,00000128,00723948,01,0000021520245656,00000000,00000000,001,002,016,016
005,00000000,01437394,00143749,010,00634410,00087729,00015183,001024,000,000,00000128,00722105,01,0000021251879186,00000000,00000000,001,002,016,016
006,00000000,01438750,00181832,010,00635381,00088012,00015142,001024,000,000,00000128,00723343,01,0000021516810638,00000000,00000000,001,002,016,016
007,00000000,01435449,00181682,010,00633020,00088148,00015412,001024,000,000,00000128,00721122,01,0000020862225504,00000000,00000000,001,002,016,016
008,00000000,01430848,00225421,010,00631386,00087038,00015166,001024,000,000,00000128,00718390,01,0000021743872810,00000000,00000000,001,002,016,016
009,00000000,01434954,00159557,010,00633395,00087479,00015248,001024,000,000,00000128,00720832,01,0000020962536541,00000000,00000000,001,002,016,016
010,00000000,01437778,00150944,010,00634447,00087788,00015313,001024,000,000,00000128,00722200,01,0000020928604751,00000000,00000000,001,002,016,016
011,00000000,01441192,00179808,010,00635406,00088011,00015443,001024,000,000,00000128,00723378,01,0000021583176504,00000000,00000000,001,002,016,016
012,00000000,01434112,00133422,010,00632789,00087881,00015068,001024,000,000,00000128,00720644,01,0000020091725351,00000000,00000000,001,002,016,016
013,00000000,01429620,00155845,010,00630127,00087727,00015123,001024,000,000,00000128,00717822,01,0000020659035351,00000000,00000000,001,002,016,016
014,00000000,01331908,00137854,010,00586941,00081888,00014113,001024,000,000,00000128,00668804,01,0000002166851655,00000000,00000000,001,002,016,016
015,00000000,01453121,00163388,010,00642014,00088712,00015300,001024,000,000,00000128,00730685,01,0000021179745874,00000000,00000000,001,002,016,016
000,00000000,01440303,00276676,010,00636387,00086328,00015107,001024,000,001,00000128,00722693,01,0000021612291324,00000000,00000000,001,002,016,016
001,00000000,01447988,00129040,010,00639866,00086968,00015157,001024,000,001,00000128,00726801,01,0000021728026894,00000000,00000000,001,002,016,016
002,00000000,01442830,00170043,010,00637750,00086791,00015259,001024,000,001,00000128,00724505,01,0000021591532123,00000000,00000000,001,002,016,016
003,00000000,01443969,00139701,010,00638766,00086579,00015247,001024,000,001,00000128,00725313,01,0000021587855145,00000000,00000000,001,002,016,016
004,00000000,01443063,00178070,010,00638326,00086528,00015140,001024,000,001,00000128,00724819,01,0000021547807516,00000000,00000000,001,002,016,016
005,00000000,01440521,00138754,010,00638488,00086370,00015085,001024,000,001,00000128,00724821,01,0000021286678650,00000000,00000000,001,002,016,016
006,00000000,01438407,00198129,010,00636460,00086373,00014855,001024,000,001,00000128,00722805,01,0000021599532944,00000000,00000000,001,002,016,016
007,00000000,01440325,00153269,010,00637752,00086259,00015188,001024,000,001,00000128,00723954,01,0000020749672648,00000000,00000000,001,002,016,016
008,00000000,01443229,00451115,010,00638373,00086726,00015256,001024,000,001,00000128,00725062,01,0000021707898611,00000000,00000000,001,002,016,016
009,00000000,01433742,00136334,010,00633730,00086430,00015298,001024,000,001,00000128,00720128,01,0000021064159684,00000000,00000000,001,002,016,016
010,00000000,01437922,00246565,010,00635800,00086774,00015456,001024,000,001,00000128,00722539,01,0000021059583865,00000000,00000000,001,002,016,016
011,00000000,01440814,00166389,010,00636601,00086745,00015003,001024,000,001,00000128,00723324,01,0000021599614622,00000000,00000000,001,002,016,016
012,00000000,01333066,00163972,010,00589758,00080384,00013716,001024,000,001,00000128,00670111,01,0000002012493271,00000000,00000000,001,002,016,016
013,00000000,01432115,00131290,010,00633354,00086302,00015258,001024,000,001,00000128,00719626,01,0000020611323508,00000000,00000000,001,002,016,016
014,00000000,01436379,00176587,010,00635145,00086673,00015224,001024,000,001,00000128,00721780,01,0000021024440124,00000000,00000000,001,002,016,016
015,00000000,01464255,00155100,010,00647387,00088172,00015587,001024,000,001,00000128,00735530,01,0000021024312953,00000000,00000000,001,002,016,016
000,00000000,01434970,00329303,010,00634349,00086823,00015268,001024,000,002,00000128,00721135,01,0000021553744830,00000000,00000000,001,002,016,016
001,00000000,01438709,00130581,010,00635808,00086796,00015324,001024,000,002,00000128,00722571,01,0000021748303393,00000000,00000000,001,002,016,016
002,00000000,01441406,00165629,010,00637765,00086852,00015244,001024,000,002,00000128,00724571,01,0000021586989237,00000000,00000000,001,002,016,016
003,00000000,01439603,00224369,010,00636018,00086440,00015320,001024,000,002,00000128,00722421,01,0000021749199590,00000000,00000000,001,002,016,016
004,00000000,01435203,00198794,010,00634548,00086835,00015364,001024,000,002,00000128,00721331,01,0000021550370835,00000000,00000000,001,002,016,016
005,00000000,01435479,00150024,010,00634472,00085810,00015120,001024,000,002,00000128,00720249,01,0000021303219330,00000000,00000000,001,002,016,016
006,00000000,01438202,00152992,010,00637873,00086454,00015194,001024,000,002,00000128,00724296,01,0000021571671302,00000000,00000000,001,002,016,016
007,00000000,01439383,00170676,010,00635260,00087074,00015448,001024,000,002,00000128,00722304,01,0000020827462776,00000000,00000000,001,002,016,016
008,00000000,01430823,00185084,010,00632836,00086273,00015127,001024,000,002,00000128,00719070,01,0000021770292882,00000000,00000000,001,002,016,016
009,00000000,01441836,00126634,010,00636630,00087103,00015297,001024,000,002,00000128,00723696,01,0000020817220625,00000000,00000000,001,002,016,016
010,00000000,01435968,00140776,010,00635866,00086416,00015150,001024,000,002,00000128,00722245,01,0000020948426170,00000000,00000000,001,002,016,016
011,00000000,01445162,00153315,010,00638533,00087005,00015224,001024,000,002,00000128,00725514,01,0000021559993027,00000000,00000000,001,002,016,016
012,00000000,01439983,00151598,010,00636358,00086711,00015283,001024,000,002,00000128,00723041,01,0000019961867216,00000000,00000000,001,002,016,016
013,00000000,01435914,00138999,010,00635314,00086714,00015169,001024,000,002,00000128,00721994,01,0000020617445233,00000000,00000000,001,002,016,016
014,00000000,01334005,00141042,010,00590003,00080960,00014061,001024,000,002,00000128,00670930,01,0000002089043124,00000000,00000000,001,002,016,016
015,00000000,01457892,00140360,010,00644103,00087514,00015217,001024,000,002,00000128,00731581,01,0000020911333206,00000000,00000000,001,002,016,016
000,00000000,01461860,00596838,010,00709934,00024185,00014880,001024,000,000,00001024,00734116,01,0000022022419562,00000000,00000000,001,002,016,016
001,00000000,01464598,00039552,010,00711992,00024340,00014992,001024,000,000,00001024,00736331,01,0000022323205954,00000000,00000000,001,002,016,016
002,00000000,01467254,00015953,010,00712918,00024243,00015016,001024,000,000,00001024,00737154,01,0000022078147775,00000000,00000000,001,002,016,016
003,00000000,01462530,00014544,010,00710010,00024365,00014969,001024,000,000,00001024,00734372,01,0000022239842526,00000000,00000000,001,002,016,016
004,00000000,01454209,00039913,010,00705459,00024140,00015049,001024,000,000,00001024,00729594,01,0000022101074891,00000000,00000000,001,002,016,016
005,00000000,01461022,00014655,010,00710334,00024284,00015019,001024,000,000,00001024,00734610,01,0000021859806051,00000000,00000000,001,002,016,016
006,00000000,01469319,00018363,010,00713057,00024550,00015089,001024,000,000,00001024,00737602,01,0000022000244609,00000000,00000000,001,002,016,016
007,00000000,01462982,00043155,010,00710258,00024312,00015043,001024,000,000,00001024,00734566,01,0000021288919273,00000000,00000000,001,002,016,016
008,00000000,01454827,00014803,010,00706779,00024308,00015001,001024,000,000,00001024,00731080,01,0000022203396335,00000000,00000000,001,002,016,016
009,00000000,01457989,00019701,010,00707791,00024133,00014923,001024,000,000,00001024,00731921,01,0000021343114370,00000000,00000000,001,002,016,016
010,00000000,01458853,00033780,010,00708820,00024411,00015178,001024,000,000,00001024,00733223,01,0000021388629245,00000000,00000000,001,002,016,016
011,00000000,01460216,00029697,010,00709086,00024191,00014895,001024,000,000,00001024,00733272,01,0000022092385277,00000000,00000000,001,002,016,016
012,00000000,01348007,00022315,010,00653770,00022464,00013974,001024,000,000,00001024,00676223,01,0000002231837706,00000000,00000000,001,002,016,016
013,00000000,01452501,00017933,010,00706211,00024168,00014846,001024,000,000,00001024,00730368,01,0000021411052939,00000000,00000000,001,002,016,016
014,00000000,01460661,00016372,010,00708461,00024144,00014922,001024,000,000,00001024,00732599,01,0000021890304437,00000000,00000000,001,002,016,016
015,00000000,01485100,00022064,010,00721288,00024548,00015311,001024,000,000,00001024,00745828,01,0000021693844004,00000000,00000000,001,002,016,016
000,00000000,01460077,00019562,010,00709166,00023828,00015021,001024,000,001,00001024,00732988,01,0000022313374613,00000000,00000000,001,002,016,016
001,00000000,01463242,00050928,010,00711274,00024083,00015112,001024,000,001,00001024,00735353,01,0000022514517542,00000000,00000000,001,002,016,016
002,00000000,01461555,00015204,010,00710737,00024117,00015139,001024,000,001,00001024,00734853,01,0000022296121516,00000000,00000000,001,002,016,016
003,00000000,01465156,00014146,010,00712091,00024330,00015361,001024,000,001,00001024,00736411,01,0000022454148926,00000000,00000000,001,002,016,016
004,00000000,01462815,00036612,010,00710288,00023930,00015053,001024,000,001,00001024,00734212,01,0000022206494871,00000000,00000000,001,002,016,016
005,00000000,01460479,00017308,010,00709375,00023847,00015043,001024,000,001,00001024,00733219,01,0000021977012249,00000000,00000000,001,002,016,016
006,00000000,01459930,00024425,010,00709812,00024162,00015243,001024,000,001,00001024,00733968,01,0000022218339273,00000000,00000000,001,002,016,016
007,00000000,01459032,00013858,010,00709444,00023775,00015038,001024,000,001,00001024,00733216,01,0000021517199960,00000000,00000000,001,002,016,016
008,00000000,01468677,00014041,010,00714040,00023863,00015145,001024,000,001,00001024,00737897,01,0000022283323670,00000000,00000000,001,002,016,016
009,00000000,01465116,00016137,010,00711535,00023991,00014996,001024,000,001,00001024,00735520,01,0000020875845562,00000000,00000000,001,002,016,016
010,00000000,01460725,00125802,010,00709840,00024003,00015095,001024,000,001,00001024,00733836,01,0000021672765314,00000000,00000000,001,002,016,016
011,00000000,01468464,00031214,010,00713251,00023923,00015161,001024,000,001,00001024,00737168,01,0000022149549731,00000000,00000000,001,002,016,016
012,00000000,01463415,00021108,010,00710781,00023875,00015037,001024,000,001,00001024,00734652,01,0000020884585933,00000000,00000000,001,002,016,016
013,00000000,01348590,00018199,010,00654763,00022070,00013989,001024,000,001,00001024,00676829,01,0000002306409714,00000000,00000000,001,002,016,016
014,00000000,01458663,00017323,010,00709491,00023718,00015032,001024,000,001,00001024,00733204,01,0000022050330334,00000000,00000000,001,002,016,016
015,00000000,01485762,00019446,010,00723162,00024617,00015599,001024,000,001,00001024,00747774,01,0000021802045717,00000000,00000000,001,002,016,016
000,00000000,01465933,00018264,010,00713311,00024249,00015082,001024,000,002,00001024,00737554,01,0000022206844966,00000000,00000000,001,002,016,016
001,00000000,01473947,00014465,010,00715806,00024263,00015137,001024,000,002,00001024,00740065,01,0000022432062154,00000000,00000000,001,002,016,016
002,00000000,01469143,00016612,010,00714073,00024599,00015460,001024,000,002,00001024,00738661,01,0000021913891191,00000000,00000000,001,002,016,016
003,00000000,01473452,00015604,010,00716132,00024371,00015313,001024,000,002,00001024,00740500,01,0000022449235653,00000000,00000000,001,002,016,016
004,00000000,01469433,00039452,010,00713713,00024131,00015135,001024,000,002,00001024,00737837,01,0000022073844132,00000000,00000000,001,002,016,016
005,00000000,01471565,00015650,010,00714823,00024322,00015146,001024,000,002,00001024,00739140,01,0000021479319763,00000000,00000000,001,002,016,016
006,00000000,01472267,00017267,010,00715652,00024228,00015229,001024,000,002,00001024,00739876,01,0000022125507185,00000000,00000000,001,002,016,016
007,00000000,01458952,00018541,010,00709621,00024458,00015351,001024,000,002,00001024,00734072,01,0000021461488462,00000000,00000000,001,002,016,016
008,00000000,01467825,00014593,010,00713692,00024252,00015080,001024,000,002,00001024,00737940,01,0000022313178030,00000000,00000000,001,002,016,016
009,00000000,01468431,00013630,010,00713946,00024349,00015141,001024,000,002,00001024,00738288,01,0000021232048946,00000000,00000000,001,002,016,016
010,00000000,01465623,00036118,010,00712318,00024526,00015374,001024,000,002,00001024,00736835,01,0000021249874167,00000000,00000000,001,002,016,016
011,00000000,01460596,00029175,010,00709904,00024329,00015193,001024,000,002,00001024,00734228,01,0000022244824175,00000000,00000000,001,002,016,016
012,00000000,01346558,00019069,010,00653850,00022380,00013872,001024,000,002,00001024,00676229,01,0000002085099751,00000000,00000000,001,002,016,016
013,00000000,01465207,00016076,010,00712916,00024250,00015168,001024,000,002,00001024,00737160,01,0000021224431640,00000000,00000000,001,002,016,016
014,00000000,01465421,00017677,010,00712457,00024324,00015129,001024,000,002,00001024,00736772,01,0000021794268368,00000000,00000000,001,002,016,016
015,00000000,01487846,00014898,010,00724400,00024319,00015395,001024,000,002,00001024,00748714,01,0000021727520775,00000000,00000000,001,002,016,016
000,00000000,00303940,00474810,010,00515321,00085955,00002551,001024,000,000,00000008,00153002,01,0000007779149029,00000000,00000000,004,002,016,016
001,00000000,00302845,00299989,010,00526487,00085869,00002486,001024,000,000,00000008,00151850,01,0000007793626149,00000000,00000000,004,002,016,016
002,00000000,00303001,00270014,010,00522990,00085765,00002548,001024,000,000,00000008,00152044,01,0000007714805477,00000000,00000000,004,002,016,016
003,00000000,00303547,00402869,010,00512808,00085721,00002535,001024,000,000,00000008,00152280,01,0000007600472985,00000000,00000000,004,002,016,016
004,00000000,00301792,00223099,010,00521090,00085699,00002572,001024,000,000,00000008,00151845,01,0000007749836546,00000000,00000000,004,002,016,016
005,00000000,00301408,00230247,010,00510953,00086184,00002564,001024,000,000,00000008,00152285,01,0000007526484759,00000000,00000000,004,002,016,016
006,00000000,00302910,00237485,010,00508717,00086029,00002533,001024,000,000,00000008,00152182,01,0000007681331873,00000000,00000000,004,002,016,016
007,00000000,00301257,00291850,010,00526778,00085605,00002553,001024,000,000,00000008,00152104,01,0000007642554666,00000000,00000000,004,002,016,016
008,00000000,00302122,00000000,010,00515099,00086213,00002608,001024,000,000,00000008,00152619,01,0000007438209870,00000000,00000000,004,002,016,016
009,00000000,00301480,00000000,010,00509821,00085734,00002520,001024,000,000,00000008,00151611,01,0000007469972425,00000000,00000000,004,002,016,016
010,00000000,00301940,00000000,010,00527235,00085863,00002492,001024,000,000,00000008,00152134,01,0000007130487812,00000000,00000000,004,002,016,016
011,00000000,00301907,00000000,010,00516420,00086252,00002548,001024,000,000,00000008,00152086,01,0000007397840529,00000000,00000000,004,002,016,016
012,00000000,00301465,00000000,010,00530389,00085548,00002502,001024,000,000,00000008,00151685,01,0000007622071217,00000000,00000000,004,002,016,016
013,00000000,00294970,00000000,010,00487712,00083391,00002419,001024,000,000,00000008,00148132,01,0000000945228703,00000000,00000000,004,002,016,016
014,00000000,00300796,00000000,010,00513438,00086277,00002517,001024,000,000,00000008,00152011,01,0000006997936099,00000000,00000000,004,002,016,016
015,00000000,00303078,00000000,010,00536475,00085809,00002569,001024,000,000,00000008,00152493,01,0000007623621350,00000000,00000000,004,002,016,016
000,00000000,00164978,00257701,010,00306893,00041128,00001349,001024,001,000,00000008,00082842,01,0000005441624315,00000000,00000000,004,002,016,016
001,00000000,00163548,00162620,010,00309081,00040604,00001348,001024,001,000,00000008,00082055,01,0000005287164622,00000000,00000000,004,002,016,016
002,00000000,00165016,00146824,010,00309125,00041042,00001360,001024,001,000,00000008,00083423,01,0000005385503712,00000000,00000000,004,002,016,016
003,00000000,00162879,00218616,010,00301667,00040697,00001344,001024,001,000,00000008,00082172,01,0000005307553016,00000000,00000000,004,002,016,016
004,00000000,00165369,00120921,010,00312761,00041097,00001386,001024,001,000,00000008,00083334,01,0000005438260632,00000000,00000000,004,002,016,016
005,00000000,00163214,00124747,010,00309522,00040610,00001330,001024,001,000,00000008,00082481,01,0000005271812254,00000000,00000000,004,002,016,016
006,00000000,00163930,00129024,010,00302707,00040832,00001351,001024,001,000,00000008,00082460,01,0000005299827573,00000000,00000000,004,002,016,016
007,00000000,00163464,00158014,010,00306430,00040603,00001377,001024,001,000,00000008,00081980,01,0000005236605797,00000000,00000000,004,002,016,016
008,00000000,00163510,00000000,010,00310748,00040785,00001347,001024,001,000,00000008,00082463,01,0000005132122299,00000000,00000000,004,002,016,016
009,00000000,00162718,00000000,010,00308213,00041020,00001362,001024,001,000,00000008,00082545,01,0000005278723410,00000000,00000000,004,002,016,016
010,00000000,00163015,00000000,010,00317469,00040688,00001351,001024,001,000,00000008,00082560,01,0000005344285760,00000000,00000000,004,002,016,016
011,00000000,00162475,00000000,010,00308726,00040409,00001370,001024,001,000,00000008,00081658,01,0000005211559887,00000000,00000000,004,002,016,016
012,00000000,00163014,00000000,010,00305880,00041104,00001364,001024,001,000,00000008,00082325,01,0000005268070664,00000000,00000000,004,002,016,016
013,00000000,00161617,00000000,010,00302749,00040709,00001307,001024,001,000,00000008,00081832,01,0000005194864883,00000000,00000000,004,002,016,016
014,00000000,00164901,00000000,010,00304139,00040997,00001402,001024,001,000,00000008,00083122,01,0000004958591535,00000000,00000000,004,002,016,016
015,00000000,00160632,00000000,010,00300952,00039892,00001311,001024,001,000,00000008,00081215,01,0000000761047565,00000000,00000000,004,002,016,016
000,00000000,00118835,00185697,010,00290371,00024800,00000860,001024,002,000,00000008,00059607,01,0000012216208268,00000000,00000000,004,002,016,016
001,00000000,00118649,00117650,010,00281325,00024687,00000914,001024,002,000,00000008,00059467,01,0000012033360794,00000000,00000000,004,002,016,016
002,00000000,00118058,00105882,010,00290849,00024463,00000926,001024,002,000,00000008,00059298,01,0000011951781999,00000000,00000000,004,002,016,016
003,00000000,00117577,00157335,010,00292188,00024582,00000878,001024,002,000,00000008,00059112,01,0000012068330774,00000000,00000000,004,002,016,016
004,00000000,00119006,00086919,010,00282177,00024412,00000903,001024,002,000,00000008,00059343,01,0000012121333293,00000000,00000000,004,002,016,016
005,00000000,00118650,00090274,010,00277850,00024798,00000852,001024,002,000,00000008,00059562,01,0000011826780969,00000000,00000000,004,002,016,016
006,00000000,00118475,00092724,010,00288924,00024393,00000881,001024,002,000,00000008,00059217,01,0000011968963380,00000000,00000000,004,002,016,016
007,00000000,00118565,00114123,010,00283454,00024587,00000900,001024,002,000,00000008,00059451,01,0000011749024533,00000000,00000000,004,002,016,016
008,00000000,00118401,00000000,010,00283273,00024562,00000935,001024,002,000,00000008,00059453,01,0000011434024259,00000000,00000000,004,002,016,016
009,00000000,00117764,00000000,010,00281953,00024676,00000905,001024,002,000,00000008,00059286,01,0000011852662976,00000000,00000000,004,002,016,016
010,00000000,00117666,00000000,010,00283655,00024602,00000853,001024,002,000,00000008,00059207,01,0000011605777883,00000000,00000000,004,002,016,016
011,00000000,00118556,00000000,010,00281412,00024740,00000899,001024,002,000,00000008,00059551,01,0000011597463660,00000000,00000000,004,002,016,016
012,00000000,00117989,00000000,010,00278786,00024587,00000915,001024,002,000,00000008,00059226,01,0000011721209248,00000000,00000000,004,002,016,016
013,00000000,00118571,00000000,010,00287008,00024583,00000893,001024,002,000,00000008,00059573,01,0000011797091305,00000000,00000000,004,002,016,016
014,00000000,00118810,00000000,010,00290769,00024583,00000861,001024,002,000,00000008,00059648,01,0000011419474030,00000000,00000000,004,002,016,016
015,00000000,00118353,00000000,010,00296909,00024672,00000903,001024,002,000,00000008,00059603,01,0000011874342840,00000000,00000000,004,002,016,016
000,00000000,00118787,00185851,010,00270372,00024860,00000924,001024,003,000,00000008,00059636,01,0000011948374401,00000000,00000000,004,002,016,016
001,00000000,00119278,00117264,010,00288981,00024465,00000898,001024,003,000,00000008,00059853,01,0000012055085055,00000000,00000000,004,002,016,016
002,00000000,00118905,00105202,010,00289673,00024461,00000899,001024,003,000,00000008,00059604,01,0000011850867063,00000000,00000000,004,002,016,016
003,00000000,00117634,00157583,010,00284167,00024349,00000884,001024,003,000,00000008,00058992,01,0000011949893026,00000000,00000000,004,002,016,016
004,00000000,00117946,00086914,010,00288166,00024550,00000910,001024,003,000,00000008,00059170,01,0000012066709605,00000000,00000000,004,002,016,016
005,00000000,00118738,00089955,010,00280692,00024756,00000870,001024,003,000,00000008,00059536,01,0000011754451169,00000000,00000000,004,002,016,016
006,00000000,00117816,00092589,010,00292095,00024537,00000916,001024,003,000,00000008,00059075,01,0000011919016701,00000000,00000000,004,002,016,016
007,00000000,00118334,00113844,010,00284692,00024699,00000921,001024,003,000,00000008,00059359,01,0000011890973237,00000000,00000000,004,002,016,016
008,00000000,00118625,00000000,010,00286792,00024710,00000856,001024,003,000,00000008,00059480,01,0000011728301096,00000000,00000000,004,002,016,016
009,00000000,00118467,00000000,010,00290614,00024375,00000866,001024,003,000,00000008,00059380,01,0000011984975391,00000000,00000000,004,002,016,016
